ocel_id;ocel_time;p_duration[s];s_co2e[kg];i_compressed-air[m3]
e_checkFemale_2114>true;2023-04-04 14:12:40;?;0.00168948;0.026
e_checkFemale_2745>true;2023-04-04 14:13:00;?;0.00214434;0.033
e_checkFemale_2371>true;2023-04-04 14:13:11;?;0.00019494;0.003
e_checkFemale_2152>true;2023-04-04 14:13:32;?;0.00058482;0.009
e_checkFemale_2244>true;2023-04-04 14:13:53;?;0.0009747;0.015
e_checkFemale_2632>true;2023-04-04 14:14:03;?;0.00051984;0.008
e_checkFemale_2311>true;2023-04-04 14:14:56;?;0.00155952;0.024
e_checkFemale_2711>true;2023-04-04 14:15:07;?;0.0012996;0.02
e_checkFemale_2345>true;2023-04-04 14:15:17;?;0.00077976;0.012
e_checkFemale_2630>true;2023-04-04 14:15:27;?;0.00188442;0.029
e_checkFemale_2506>true;2023-04-04 14:15:37;?;0.00136458;0.021
e_checkFemale_2351>true;2023-04-04 14:15:47;?;0.00136458;0.021
e_checkFemale_2422>true;2023-04-04 14:16:19;?;0.00181944;0.028
e_checkFemale_2588>true;2023-04-04 14:16:40;?;0.0003249;0.005
e_checkFemale_2726>true;2023-04-04 14:17:01;?;0.00071478;0.011
e_checkFemale_2350>true;2023-04-04 14:17:52;?;0.00155952;0.024
e_checkFemale_2584>true;2023-04-04 14:18:02;?;0.00058482;0.009
e_checkFemale_2361>true;2023-04-04 14:18:55;?;0.00090972;0.014
e_checkFemale_2469>true;2023-04-04 14:19:16;?;0.00103968;0.016
e_checkFemale_1945>true;2023-04-04 14:19:26;?;0.00266418;0.041
e_checkFemale_1886>true;2023-04-04 14:19:37;?;0.00051984;0.008
e_checkFemale_2441>true;2023-04-04 14:20:50;?;0.0009747;0.015
e_checkFemale_2546>true;2023-04-04 14:21:00;?;0.00051984;0.008
e_checkFemale_1843>true;2023-04-04 14:21:11;?;0.00123462;0.019
e_checkFemale_2208>true;2023-04-04 14:21:21;?;0.00090972;0.014
e_checkFemale_2158>true;2023-04-04 14:22:04;?;0.00155952;0.024
e_checkFemale_2608>true;2023-04-04 14:22:35;?;0.00051984;0.008
e_checkFemale_2092>true;2023-04-04 14:22:45;?;0.0009747;0.015
e_checkFemale_1623>true;2023-04-04 14:22:56;?;0.00175446;0.027
e_checkFemale_2340>true;2023-04-04 14:23:27;?;0.00207936;0.032
e_checkFemale_2462>true;2023-04-04 14:23:38;?;0.0016245;0.025
e_checkFemale_2634>true;2023-04-04 14:23:48;?;0.00253422;0.039
e_checkFemale_2600>true;2023-04-04 14:23:58;?;0.00103968;0.016
e_checkFemale_2599>true;2023-04-04 14:24:30;?;0.00116964;0.018
e_checkFemale_2348>true;2023-04-04 14:24:40;?;0.00168948;0.026
e_checkFemale_2048>true;2023-04-04 14:24:50;?;0.00168948;0.026
e_checkFemale_1894>true;2023-04-04 14:25:22;?;0.00155952;0.024
e_checkFemale_2605>true;2023-04-04 14:25:32;?;0.0;0.0
e_checkFemale_2214>true;2023-04-04 14:25:43;?;0.00045486;0.007
e_checkFemale_2555>true;2023-04-04 14:26:03;?;0.00155952;0.024
e_checkFemale_2150>true;2023-04-04 14:26:25;?;0.00084474;0.013
e_checkFemale_2072>true;2023-04-04 14:27:17;?;0.00038988;0.006
e_checkFemale_2129>true;2023-04-04 14:27:39;?;0.00123462;0.019
e_checkFemale_2315>true;2023-04-04 14:28:21;?;6.498E~05;0.001
e_checkFemale_2412>true;2023-04-04 14:29:03;?;0.00110466;0.017
e_checkFemale_2677>true;2023-04-04 14:29:24;?;0.00077976;0.012
e_checkFemale_2714>true;2023-04-04 14:29:44;?;0.0012996;0.02
e_checkFemale_2369>true;2023-04-04 14:30:05;?;0.00045486;0.007
e_checkFemale_2294>true;2023-04-04 14:30:16;?;0.00188442;0.029
e_checkFemale_2455>true;2023-04-04 14:30:26;?;0.00051984;0.008
e_checkFemale_2082>true;2023-04-04 14:30:47;?;0.0006498;0.01
e_checkFemale_2313>true;2023-04-04 14:31:07;?;0.00123462;0.019
e_checkFemale_2509>true;2023-04-04 14:31:18;?;0.00136458;0.021
e_checkFemale_2550>true;2023-04-04 14:31:49;?;0.00136458;0.021
e_checkFemale_1463>true;2023-04-04 14:32:10;?;0.00168948;0.026
e_checkFemale_1791>true;2023-04-04 14:32:41;?;0.00155952;0.024
e_checkFemale_2656>true;2023-04-04 14:32:51;?;6.498E~05;0.001
e_checkFemale_2571>true;2023-04-04 14:33:02;?;0.0;0.0
e_checkFemale_2705>true;2023-04-04 14:33:22;?;0.00084474;0.013
e_checkFemale_2239>true;2023-04-04 14:33:43;?;0.00142956;0.022
e_checkFemale_2290>true;2023-04-04 14:34:04;?;0.0012996;0.02
e_checkFemale_2261>true;2023-04-04 14:34:25;?;0.00045486;0.007
e_checkFemale_2042>true;2023-04-04 14:34:36;?;0.00077976;0.012
e_checkFemale_2685>true;2023-04-04 14:34:46;?;0.00136458;0.021
e_checkFemale_2696>true;2023-04-04 14:34:57;?;0.00025992;0.004
e_checkFemale_2820>true;2023-04-04 14:35:29;?;0.00136458;0.021
e_checkFemale_1823>true;2023-04-04 14:36:01;?;0.00201438;0.031
e_checkFemale_2704>true;2023-04-04 14:36:33;?;0.0006498;0.01
e_checkFemale_2126>true;2023-04-04 14:36:54;?;0.00181944;0.028
e_checkFemale_2342>true;2023-04-04 14:37:04;?;0.0016245;0.025
e_checkFemale_2536>true;2023-04-04 14:37:25;?;0.0012996;0.02
e_checkFemale_2622>true;2023-04-04 14:37:46;?;0.0006498;0.01
e_checkFemale_2870>true;2023-04-04 14:37:56;?;0.0012996;0.02
e_checkFemale_2496>true;2023-04-04 14:38:06;?;0.00090972;0.014
e_checkFemale_2070>true;2023-04-04 14:38:27;?;0.00045486;0.007
e_checkFemale_2463>true;2023-04-04 14:38:38;?;0.00116964;0.018
e_checkFemale_2580>true;2023-04-04 14:38:48;?;0.00116964;0.018
e_checkFemale_2012>true;2023-04-04 14:39:20;?;0.00142956;0.022
e_checkFemale_2542>true;2023-04-04 14:39:40;?;0.0009747;0.015
e_checkFemale_2689>true;2023-04-04 14:39:50;?;0.0009747;0.015
e_checkFemale_2872>true;2023-04-04 14:40:22;?;0.00058482;0.009
e_checkFemale_2620>true;2023-04-04 14:40:33;?;0.0012996;0.02
e_checkFemale_2308>true;2023-04-04 14:41:15;?;0.00058482;0.009
e_checkFemale_2415>true;2023-04-04 14:41:25;?;0.0019494;0.03
e_checkFemale_2172>true;2023-04-04 14:41:46;?;0.00116964;0.018
e_checkFemale_2434>true;2023-04-04 14:41:56;?;0.0006498;0.01
e_checkFemale_2633>true;2023-04-04 14:42:17;?;0.00123462;0.019
e_checkFemale_2452>true;2023-04-04 14:42:28;?;0.00136458;0.021
e_checkFemale_2383>true;2023-04-04 14:42:38;?;0.0012996;0.02
e_checkFemale_1597>true;2023-04-04 14:42:59;?;6.498E~05;0.001
e_checkFemale_2186>true;2023-04-04 14:43:31;?;0.0003249;0.005
e_checkFemale_2517>true;2023-04-04 14:43:51;?;0.00188442;0.029
e_checkFemale_2647>true;2023-04-04 14:44:02;?;0.0025992;0.04
e_checkFemale_2842>true;2023-04-04 14:44:22;?;0.0016245;0.025
e_checkFemale_2498>true;2023-04-04 14:44:33;?;0.00142956;0.022
e_checkFemale_2456>true;2023-04-04 14:44:43;?;0.0009747;0.015
e_checkFemale_2461>true;2023-04-04 14:45:04;?;0.00123462;0.019
e_checkFemale_2573>true;2023-04-04 14:45:14;?;0.0016245;0.025
e_checkFemale_2560>true;2023-04-04 14:45:25;?;0.00090972;0.014
e_checkFemale_2682>true;2023-04-04 14:45:36;?;0.00103968;0.016
e_checkFemale_2727>true;2023-04-04 14:45:46;?;0.0012996;0.02
e_checkFemale_2526>true;2023-04-04 14:45:56;?;0.0012996;0.02
e_checkFemale_1976>true;2023-04-04 14:46:38;?;0.00142956;0.022
e_checkFemale_2756>true;2023-04-04 14:46:49;?;0.00038988;0.006
e_checkFemale_2695>true;2023-04-04 14:47:00;?;0.0006498;0.01
e_checkFemale_2553>true;2023-04-04 14:47:22;?;0.00168948;0.026
e_checkFemale_2438>true;2023-04-04 14:48:14;?;0.00123462;0.019
e_checkFemale_2664>true;2023-04-04 14:48:24;?;0.00201438;0.031
e_checkFemale_2370>true;2023-04-04 14:48:34;?;0.0009747;0.015
e_checkFemale_2864>true;2023-04-04 14:48:45;?;0.0012996;0.02
e_checkFemale_2264>true;2023-04-04 14:48:55;?;0.00051984;0.008
e_checkFemale_2499>true;2023-04-04 14:49:16;?;0.00149454;0.023
e_checkFemale_2467>true;2023-04-04 14:49:37;?;0.00168948;0.026
e_checkFemale_2267>true;2023-04-04 14:49:58;?;0.0012996;0.02
e_checkFemale_2612>true;2023-04-04 14:50:19;?;0.0006498;0.01
e_checkFemale_2735>true;2023-04-04 14:50:40;?;0.00123462;0.019
e_checkFemale_2529>true;2023-04-04 14:51:01;?;0.00142956;0.022
e_checkFemale_1942>true;2023-04-04 14:51:44;?;0.00181944;0.028
e_checkFemale_2732>true;2023-04-04 14:51:54;?;0.00142956;0.022
e_checkFemale_2432>true;2023-04-04 14:52:05;?;0.00045486;0.007
e_checkFemale_2709>true;2023-04-04 14:52:36;?;0.00149454;0.023
e_checkFemale_2752>true;2023-04-04 14:52:47;?;0.0012996;0.02
e_checkFemale_2671>true;2023-04-04 14:52:57;?;0.00110466;0.017
e_checkFemale_2087>true;2023-04-04 14:53:08;?;0.00084474;0.013
e_checkFemale_2624>true;2023-04-04 14:53:18;?;0.0016245;0.025
e_checkFemale_2681>true;2023-04-04 14:53:28;?;0.0016245;0.025
e_checkFemale_2304>true;2023-04-04 14:54:20;?;0.0;0.0
e_checkFemale_2447>true;2023-04-04 14:54:42;?;0.0009747;0.015
e_checkFemale_2344>true;2023-04-04 14:54:52;?;0.0009747;0.015
e_checkFemale_2153>true;2023-04-04 14:55:55;?;0.00136458;0.021
e_checkFemale_2629>true;2023-04-04 14:56:37;?;0.00038988;0.006
e_checkFemale_2396>true;2023-04-04 14:57:19;?;0.0009747;0.015
e_checkFemale_2459>true;2023-04-04 14:58:01;?;0.0016245;0.025
e_checkFemale_2596>true;2023-04-04 14:58:11;?;0.00025992;0.004
e_checkFemale_2795>true;2023-04-04 14:58:22;?;0.00123462;0.019
e_checkFemale_2299>true;2023-04-04 14:58:43;?;0.00077976;0.012
e_checkFemale_2417>true;2023-04-04 14:59:35;?;0.00168948;0.026
e_checkFemale_2516>true;2023-04-04 14:59:46;?;0.00220932;0.034
e_checkFemale_2281>true;2023-04-04 15:00:38;?;0.00220932;0.034
e_checkFemale_2230>true;2023-04-04 15:00:48;?;0.0019494;0.03
e_checkFemale_2873>true;2023-04-04 15:01:52;?;0.0003249;0.005
e_checkFemale_2440>true;2023-04-04 15:02:13;?;0.00084474;0.013
e_checkFemale_2574>true;2023-04-04 15:02:23;?;0.00116964;0.018
e_checkFemale_2545>true;2023-04-04 15:02:54;?;0.00090972;0.014
e_checkFemale_2128>true;2023-04-04 15:03:05;?;0.00058482;0.009
e_checkFemale_2091>true;2023-04-04 15:03:26;?;0.00038988;0.006
e_checkFemale_2848>true;2023-04-04 15:03:46;?;0.00071478;0.011
e_checkFemale_2285>true;2023-04-04 15:04:28;?;0.00123462;0.019
e_checkFemale_2758>true;2023-04-04 15:04:39;?;0.0;0.0
e_checkFemale_2300>true;2023-04-04 15:04:49;?;0.0016245;0.025
e_checkFemale_2040>true;2023-04-04 15:05:31;?;0.00136458;0.021
e_checkFemale_2171>true;2023-04-04 15:05:41;?;0.0012996;0.02
e_checkFemale_2589>true;2023-04-04 15:06:02;?;0.0012996;0.02
e_checkFemale_2445>true;2023-04-04 15:06:34;?;0.0006498;0.01
e_checkFemale_2845>true;2023-04-04 15:06:44;?;0.0016245;0.025
e_checkFemale_2433>true;2023-04-04 15:06:55;?;0.0006498;0.01
e_checkFemale_2824>true;2023-04-04 15:07:15;?;0.00175446;0.027
e_checkFemale_2450>true;2023-04-04 15:07:46;?;0.00123462;0.019
e_checkFemale_2628>true;2023-04-04 15:07:56;?;0.00103968;0.016
e_checkFemale_2838>true;2023-04-04 15:08:07;?;0.00058482;0.009
e_checkFemale_2586>true;2023-04-04 15:08:28;?;0.00051984;0.008
e_checkFemale_2305>true;2023-04-04 15:08:38;?;0.00071478;0.011
e_checkFemale_2804>true;2023-04-04 15:09:00;?;0.00090972;0.014
e_checkFemale_2793>true;2023-04-04 15:09:11;?;0.00181944;0.028
e_checkFemale_2564>true;2023-04-04 15:09:32;?;0.00246924;0.038
e_checkFemale_2122>true;2023-04-04 15:09:42;?;0.00110466;0.017
e_checkFemale_2834>true;2023-04-04 15:09:52;?;0.00175446;0.027
e_checkFemale_2236>true;2023-04-04 15:10:02;?;0.0016245;0.025
e_checkFemale_2569>true;2023-04-04 15:10:33;?;0.00142956;0.022
e_checkFemale_2149>true;2023-04-04 15:10:43;?;0.00058482;0.009
e_checkFemale_2890>true;2023-04-04 15:10:54;?;0.00123462;0.019
e_checkFemale_2636>true;2023-04-04 15:11:05;?;0.00246924;0.038
e_checkFemale_2543>true;2023-04-04 15:11:15;?;0.0006498;0.01
e_checkFemale_2728>true;2023-04-04 15:11:26;?;0.00071478;0.011
e_checkFemale_2288>true;2023-04-04 15:11:47;?;0.00110466;0.017
e_checkFemale_2324>true;2023-04-04 15:11:57;?;0.00149454;0.023
e_checkFemale_1948>true;2023-04-04 15:12:07;?;0.00123462;0.019
e_checkFemale_2613>true;2023-04-04 15:12:28;?;0.00051984;0.008
e_checkFemale_2053>true;2023-04-04 15:12:49;?;0.00110466;0.017
e_checkFemale_2854>true;2023-04-04 15:13:11;?;0.00051984;0.008
e_checkFemale_2701>true;2023-04-04 15:13:32;?;0.00220932;0.034
e_checkFemale_2380>true;2023-04-04 15:13:42;?;0.00220932;0.034
e_checkFemale_2488>true;2023-04-04 15:13:52;?;0.0;0.0
e_checkFemale_2044>true;2023-04-04 15:14:23;?;0.00149454;0.023
e_checkFemale_2835>true;2023-04-04 15:14:34;?;0.00123462;0.019
e_checkFemale_2715>true;2023-04-04 15:15:15;?;0.00110466;0.017
e_checkFemale_2274>true;2023-04-04 15:15:57;?;0.00181944;0.028
e_checkFemale_2782>true;2023-04-04 15:16:18;?;0.00214434;0.033
e_checkFemale_2787>true;2023-04-04 15:16:49;?;0.00149454;0.023
e_checkFemale_2466>true;2023-04-04 15:16:59;?;0.00233928;0.036
e_checkFemale_2061>true;2023-04-04 15:17:20;?;0.00142956;0.022
e_checkFemale_2799>true;2023-04-04 15:18:02;?;0.00155952;0.024
e_checkFemale_2502>true;2023-04-04 15:18:13;?;0.00155952;0.024
e_checkFemale_2679>true;2023-04-04 15:18:24;?;0.00103968;0.016
e_checkFemale_2853>true;2023-04-04 15:18:34;?;0.00168948;0.026
e_checkFemale_2563>true;2023-04-04 15:18:55;?;0.00071478;0.011
e_checkFemale_2698>true;2023-04-04 15:19:05;?;0.0022743;0.035
e_checkFemale_2278>true;2023-04-04 15:19:15;?;0.00103968;0.016
e_checkFemale_2161>true;2023-04-04 15:19:36;?;0.00051984;0.008
e_checkFemale_2423>true;2023-04-04 15:19:56;?;0.00103968;0.016
e_checkFemale_2601>true;2023-04-04 15:20:07;?;0.00103968;0.016
e_checkFemale_2226>true;2023-04-04 15:21:41;?;0.00136458;0.021
e_checkFemale_2093>true;2023-04-04 15:22:44;?;0.00233928;0.036
e_checkFemale_2880>true;2023-04-04 15:23:04;?;0.00233928;0.036
e_checkFemale_1926>true;2023-04-04 15:23:14;?;0.0016245;0.025
e_checkFemale_2168>true;2023-04-04 15:23:35;?;0.0;0.0
e_checkFemale_1859>true;2023-04-04 15:23:46;?;0.00071478;0.011
e_checkFemale_2857>true;2023-04-04 15:24:07;?;0.00181944;0.028
e_checkFemale_2293>true;2023-04-04 15:25:01;?;0.00142956;0.022
e_checkFemale_2837>true;2023-04-04 15:25:32;?;0.00123462;0.019
e_checkFemale_2483>true;2023-04-04 15:26:24;?;0.0012996;0.02
e_checkFemale_2384>true;2023-04-04 15:26:34;?;0.00155952;0.024
e_checkFemale_2255>true;2023-04-04 15:26:55;?;0.00110466;0.017
e_checkFemale_2587>true;2023-04-04 15:27:06;?;0.00110466;0.017
e_checkFemale_2537>true;2023-04-04 15:27:16;?;0.0003249;0.005
e_checkFemale_2855>true;2023-04-04 15:27:26;?;0.00019494;0.003
e_checkFemale_2556>true;2023-04-04 15:27:38;?;0.00051984;0.008
e_checkFemale_2333>true;2023-04-04 15:28:31;?;0.0009747;0.015
e_checkFemale_2785>true;2023-04-04 15:28:41;?;0.00168948;0.026
e_checkFemale_2419>true;2023-04-04 15:28:51;?;0.0;0.0
e_checkFemale_2425>true;2023-04-04 15:29:02;?;0.0016245;0.025
e_checkFemale_2721>true;2023-04-04 15:29:22;?;0.00071478;0.011
e_checkFemale_2251>true;2023-04-04 15:29:33;?;0.00116964;0.018
e_checkFemale_2375>true;2023-04-04 15:30:14;?;0.00051984;0.008
e_checkFemale_2472>true;2023-04-04 15:30:24;?;0.00220932;0.034
e_checkFemale_2603>true;2023-04-04 15:30:35;?;0.0016245;0.025
e_checkFemale_2606>true;2023-04-04 15:30:45;?;0.0016245;0.025
e_checkFemale_2741>true;2023-04-04 15:31:37;?;0.00045486;0.007
e_checkFemale_2127>true;2023-04-04 15:31:48;?;0.00142956;0.022
e_checkFemale_2783>true;2023-04-04 15:31:59;?;0.00110466;0.017
e_checkFemale_2547>true;2023-04-04 15:32:09;?;0.00136458;0.021
e_checkFemale_2892>true;2023-04-04 15:32:40;?;0.00136458;0.021
e_checkFemale_2471>true;2023-04-04 15:32:50;?;0.00168948;0.026
e_checkFemale_2878>true;2023-04-04 15:33:11;?;0.00123462;0.019
e_checkFemale_2551>true;2023-04-04 15:33:21;?;0.00110466;0.017
e_checkFemale_2394>true;2023-04-04 15:34:56;?;0.0;0.0
e_checkFemale_2385>true;2023-04-04 15:35:17;?;0.00103968;0.016
e_checkFemale_2037>true;2023-04-04 15:35:38;?;0.0009747;0.015
e_checkFemale_2567>true;2023-04-04 15:35:48;?;0.0016245;0.025
e_checkFemale_2248>true;2023-04-04 15:35:59;?;0.00051984;0.008
e_checkFemale_2066>true;2023-04-04 15:36:20;?;0.00168948;0.026
e_checkFemale_1975>true;2023-04-04 15:36:30;?;6.498E~05;0.001
e_checkFemale_2224>true;2023-04-04 15:36:40;?;0.0009747;0.015
e_checkFemale_2676>true;2023-04-04 15:36:51;?;6.498E~05;0.001
e_checkFemale_2733>true;2023-04-04 15:37:01;?;0.00188442;0.029
e_checkFemale_2810>true;2023-04-04 15:37:12;?;0.0009747;0.015
e_checkFemale_2094>true;2023-04-04 15:37:34;?;0.00155952;0.024
e_checkFemale_2413>true;2023-04-04 15:38:05;?;0.00149454;0.023
e_checkFemale_2617>true;2023-04-04 15:38:26;?;0.00175446;0.027
e_checkFemale_1896>true;2023-04-04 15:38:37;?;0.00110466;0.017
e_checkFemale_2765>true;2023-04-04 15:39:08;?;0.00207936;0.032
e_checkFemale_2494>true;2023-04-04 15:39:40;?;0.00123462;0.019
e_checkFemale_1827>true;2023-04-04 15:39:51;?;0.00045486;0.007
e_checkFemale_2708>true;2023-04-04 15:40:01;?;0.00058482;0.009
e_checkFemale_2138>true;2023-04-04 15:40:13;?;0.0;0.0
e_checkFemale_2279>true;2023-04-04 15:40:23;?;0.00155952;0.024
e_checkFemale_2402>true;2023-04-04 15:40:34;?;0.00175446;0.027
e_checkFemale_2655>true;2023-04-04 15:40:55;?;0.00110466;0.017
e_checkFemale_2238>true;2023-04-04 15:41:05;?;0.00214434;0.033
e_checkFemale_2846>true;2023-04-04 15:41:36;?;0.00136458;0.021
e_checkFemale_2247>true;2023-04-04 15:42:07;?;0.00110466;0.017
e_checkFemale_2132>true;2023-04-04 15:42:28;?;0.00220932;0.034
e_checkFemale_2399>true;2023-04-04 15:42:39;?;0.00149454;0.023
e_checkFemale_2190>true;2023-04-04 15:43:00;?;0.00188442;0.029
e_checkFemale_2033>true;2023-04-04 15:43:10;?;0.00175446;0.027
e_checkFemale_2568>true;2023-04-04 15:43:21;?;0.0016245;0.025
e_checkFemale_2191>true;2023-04-04 15:43:31;?;0.0009747;0.015
e_checkFemale_2829>true;2023-04-04 15:43:52;?;0.00149454;0.023
e_checkFemale_2302>true;2023-04-04 15:44:55;?;0.00077976;0.012
e_checkFemale_1649>true;2023-04-04 15:45:05;?;0.00155952;0.024
e_checkFemale_2317>true;2023-04-04 15:45:57;?;0.00077976;0.012
e_checkFemale_2508>true;2023-04-04 15:46:39;?;0.00220932;0.034
e_checkFemale_2416>true;2023-04-04 15:46:49;?;0.00201438;0.031
e_checkFemale_2781>true;2023-04-04 15:47:10;?;0.00090972;0.014
e_checkFemale_2640>true;2023-04-04 15:47:21;?;0.00155952;0.024
e_checkFemale_2354>true;2023-04-04 15:47:32;?;0.00077976;0.012
e_checkFemale_2272>true;2023-04-04 15:47:42;?;0.00012996;0.002
e_checkFemale_2277>true;2023-04-04 15:48:03;?;0.00168948;0.026
e_checkFemale_2287>true;2023-04-04 15:48:23;?;0.00266418;0.041
e_checkFemale_2722>true;2023-04-04 15:48:33;?;0.00149454;0.023
e_checkFemale_2497>true;2023-04-04 15:48:43;?;0.00201438;0.031
e_checkFemale_2849>true;2023-04-04 15:49:05;?;0.0003249;0.005
e_checkFemale_1962>true;2023-04-04 15:49:16;?;0.00123462;0.019
e_checkFemale_2418>true;2023-04-04 15:49:36;?;0.0025992;0.04
e_checkFemale_2487>true;2023-04-04 15:50:08;?;0.00019494;0.003
e_checkFemale_2535>true;2023-04-04 15:50:39;?;0.0022743;0.035
e_checkFemale_2482>true;2023-04-04 15:50:49;?;0.00149454;0.023
e_checkFemale_2602>true;2023-04-04 15:51:10;?;0.00253422;0.039
e_checkFemale_2431>true;2023-04-04 15:51:52;?;0.00110466;0.017
e_checkFemale_2672>true;2023-04-04 15:52:02;?;0.00045486;0.007
e_checkFemale_2541>true;2023-04-04 15:52:43;?;0.00051984;0.008
e_checkFemale_2891>true;2023-04-04 15:52:54;?;0.00038988;0.006
e_checkFemale_2291>true;2023-04-04 15:53:04;?;0.0022743;0.035
e_checkFemale_2534>true;2023-04-04 15:53:14;?;0.0025992;0.04
e_checkFemale_2256>true;2023-04-04 15:53:25;?;0.00123462;0.019
e_checkFemale_2637>true;2023-04-04 15:54:06;?;0.00090972;0.014
e_checkFemale_2292>true;2023-04-04 15:54:16;?;0.00123462;0.019
e_checkFemale_2611>true;2023-04-04 15:54:27;?;0.00149454;0.023
e_checkFemale_2079>true;2023-04-04 15:54:59;?;0.00045486;0.007
e_checkFemale_2649>true;2023-04-04 15:55:40;?;0.00012996;0.002
e_checkFemale_2525>true;2023-04-04 15:55:50;?;0.00272916;0.042
e_checkFemale_2103>true;2023-04-04 15:56:01;?;0.0009747;0.015
e_checkFemale_2165>true;2023-04-04 15:56:11;?;0.00233928;0.036
e_checkFemale_2706>true;2023-04-04 15:56:52;?;0.00155952;0.024
e_checkFemale_2329>true;2023-04-04 15:57:02;?;0.00058482;0.009
e_checkFemale_2374>true;2023-04-04 15:57:24;?;0.00201438;0.031
e_checkFemale_2398>true;2023-04-04 15:57:45;?;0.0019494;0.03
e_checkFemale_2570>true;2023-04-04 15:58:16;?;0.00155952;0.024
e_checkFemale_2282>true;2023-04-04 15:58:26;?;0.00181944;0.028
e_checkFemale_2159>true;2023-04-04 15:58:37;?;0.0012996;0.02
e_checkFemale_3016>true;2023-04-05 08:39:34;?;0.0;0.0
e_checkFemale_2913>true;2023-04-05 08:39:56;?;0.00110466;0.017
e_checkFemale_2912>true;2023-04-05 08:40:17;?;0.00058482;0.009
e_checkFemale_2747>true;2023-04-05 08:40:40;?;0.0019494;0.03
e_checkFemale_2938>true;2023-04-05 08:41:03;?;0.0006498;0.01
e_checkFemale_3002>true;2023-04-05 08:41:24;?;0.00045486;0.007
e_checkFemale_2947>true;2023-04-05 08:41:47;?;0.00168948;0.026
e_checkFemale_2910>true;2023-04-05 08:42:11;?;0.00246924;0.038
e_checkFemale_2979>true;2023-04-05 08:42:33;?;0.0009747;0.015
e_checkFemale_2737>true;2023-04-05 08:42:56;?;0.00149454;0.023
e_checkFemale_2975>true;2023-04-05 08:43:18;?;0.00090972;0.014
e_checkFemale_2683>true;2023-04-05 08:43:40;?;0.00110466;0.017
e_checkFemale_2736>true;2023-04-05 08:44:03;?;0.0012996;0.02
e_checkFemale_2776>true;2023-04-05 08:44:26;?;0.00201438;0.031
e_checkFemale_2998>true;2023-04-05 08:44:48;?;0.00077976;0.012
e_checkFemale_2915>true;2023-04-05 08:45:11;?;0.00025992;0.004
e_checkFemale_2693>true;2023-04-05 08:45:33;?;0.0009747;0.015
e_checkFemale_2764>true;2023-04-05 08:45:56;?;0.00149454;0.023
e_checkFemale_2988>true;2023-04-05 08:46:18;?;0.00155952;0.024
e_checkFemale_2901>true;2023-04-05 08:46:39;?;0.00240426;0.037
e_checkFemale_2977>true;2023-04-05 08:47:04;?;0.0003249;0.005
e_checkFemale_2965>true;2023-04-05 09:08:05;?;0.00188442;0.029
e_checkFemale_2902>true;2023-04-05 09:08:15;?;0.00201438;0.031
e_checkFemale_2976>true;2023-04-05 09:08:26;?;0.00188442;0.029
e_checkFemale_2894>true;2023-04-05 09:08:59;?;0.0;0.0
e_checkFemale_2893>true;2023-04-05 09:09:21;?;0.00045486;0.007
e_checkFemale_2972>true;2023-04-05 09:09:31;?;0.00240426;0.037
e_checkFemale_2796>true;2023-04-05 09:09:41;?;0.0019494;0.03
e_checkFemale_2739>true;2023-04-05 09:10:13;?;0.00149454;0.023
e_checkFemale_2994>true;2023-04-05 09:10:23;?;0.00058482;0.009
e_checkFemale_2723>true;2023-04-05 09:10:44;?;0.00214434;0.033
e_checkFemale_2961>true;2023-04-05 09:10:55;?;0.0003249;0.005
e_checkFemale_2749>true;2023-04-05 09:11:05;?;0.0003249;0.005
e_checkFemale_2983>true;2023-04-05 09:11:26;?;0.00038988;0.006
e_checkFemale_2916>true;2023-04-05 09:12:07;?;0.0016245;0.025
e_checkFemale_2882>true;2023-04-05 09:12:39;?;0.0019494;0.03
e_checkFemale_2897>true;2023-04-05 09:13:22;?;0.00188442;0.029
e_checkFemale_2921>true;2023-04-05 09:13:32;?;0.00123462;0.019
e_checkFemale_3217>true;2023-04-05 09:13:54;?;0.00175446;0.027
e_checkFemale_2657>true;2023-04-05 09:14:04;?;0.0016245;0.025
e_checkFemale_3113>true;2023-04-05 09:14:26;?;0.00025992;0.004
e_checkFemale_2812>true;2023-04-05 09:14:36;?;6.498E~05;0.001
e_checkFemale_2939>true;2023-04-05 09:14:46;?;0.00142956;0.022
e_checkFemale_2974>true;2023-04-05 09:14:57;?;0.00116964;0.018
e_checkFemale_2997>true;2023-04-05 09:15:07;?;0.0009747;0.015
