ocel_source_id;ocel_target_id;ocel_qualifier
o_malepart_4726;o_formedpart_4726;created from
o_steelsheet_5185;o_steelcoil_1;created from
o_femalepart_4668;o_formedpart_4668;created from
o_steelsheet_5186;o_steelcoil_1;created from
o_malepart_4695;o_formedpart_4695;created from
o_formedpart_5114;o_steelsheet_5114;created from
o_steelsheet_5187;o_steelcoil_1;created from
o_femalepart_4688;o_formedpart_4688;created from
o_formedpart_5115;o_steelsheet_5115;created from
o_steelsheet_5188;o_steelcoil_1;created from
o_malepart_4795;o_formedpart_4795;created from
o_formedpart_5119;o_steelsheet_5119;created from
o_femalepart_4705;o_formedpart_4705;created from
o_steelsheet_5189;o_steelcoil_1;created from
o_formedpart_5117;o_steelsheet_5117;created from
o_malepart_4696;o_formedpart_4696;created from
o_steelsheet_5190;o_steelcoil_1;created from
o_femalepart_4636;o_formedpart_4636;created from
o_steelsheet_5191;o_steelcoil_1;created from
o_malepart_4686;o_formedpart_4686;created from
o_formedpart_5120;o_steelsheet_5120;created from
o_formedpart_5118;o_steelsheet_5118;created from
o_steelsheet_5192;o_steelcoil_1;created from
o_femalepart_4685;o_formedpart_4685;created from
o_formedpart_5121;o_steelsheet_5121;created from
o_malepart_4660;o_formedpart_4660;created from
o_steelsheet_5193;o_steelcoil_1;created from
o_femalepart_4710;o_formedpart_4710;created from
o_steelsheet_5194;o_steelcoil_1;created from
o_malepart_4773;o_formedpart_4773;created from
o_formedpart_5123;o_steelsheet_5123;created from
o_steelsheet_5195;o_steelcoil_1;created from
o_femalepart_4777;o_formedpart_4777;created from
o_formedpart_5122;o_steelsheet_5122;created from
o_steelsheet_5196;o_steelcoil_1;created from
o_malepart_4644;o_formedpart_4644;created from
o_femalepart_4772;o_formedpart_4772;created from
o_steelsheet_5197;o_steelcoil_1;created from
o_formedpart_5124;o_steelsheet_5124;created from
o_formedpart_5125;o_steelsheet_5125;created from
o_malepart_4766;o_formedpart_4766;created from
o_formedpart_5126;o_steelsheet_5126;created from
o_steelsheet_5198;o_steelcoil_1;created from
o_formedpart_5127;o_steelsheet_5127;created from
o_femalepart_4712;o_formedpart_4712;created from
o_formedpart_5128;o_steelsheet_5128;created from
o_steelsheet_5199;o_steelcoil_1;created from
o_malepart_4821;o_formedpart_4821;created from
o_femalepart_4737;o_formedpart_4737;created from
o_steelsheet_5200;o_steelcoil_1;created from
o_formedpart_5130;o_steelsheet_5130;created from
o_malepart_4822;o_formedpart_4822;created from
o_steelsheet_5201;o_steelcoil_1;created from
o_femalepart_4693;o_formedpart_4693;created from
o_formedpart_5131;o_steelsheet_5131;created from
o_steelsheet_5202;o_steelcoil_1;created from
o_formedpart_5129;o_steelsheet_5129;created from
o_malepart_4722;o_formedpart_4722;created from
o_steelsheet_5203;o_steelcoil_1;created from
o_femalepart_4770;o_formedpart_4770;created from
o_formedpart_5134;o_steelsheet_5134;created from
o_malepart_4714;o_formedpart_4714;created from
o_steelsheet_5204;o_steelcoil_1;created from
o_femalepart_4748;o_formedpart_4748;created from
o_formedpart_5132;o_steelsheet_5132;created from
o_steelsheet_5205;o_steelcoil_1;created from
o_malepart_4707;o_formedpart_4707;created from
o_formedpart_5135;o_steelsheet_5135;created from
o_steelsheet_5206;o_steelcoil_1;created from
o_formedpart_5133;o_steelsheet_5133;created from
o_steelsheet_5207;o_steelcoil_1;created from
o_formedpart_5137;o_steelsheet_5137;created from
o_steelsheet_5208;o_steelcoil_1;created from
o_formedpart_5139;o_steelsheet_5139;created from
o_steelsheet_5209;o_steelcoil_1;created from
o_steelsheet_5210;o_steelcoil_1;created from
o_steelsheet_5211;o_steelcoil_1;created from
o_formedpart_5136;o_steelsheet_5136;created from
o_formedpart_5142;o_steelsheet_5142;created from
o_steelsheet_5212;o_steelcoil_1;created from
o_formedpart_5138;o_steelsheet_5138;created from
o_steelsheet_5213;o_steelcoil_1;created from
o_formedpart_5143;o_steelsheet_5143;created from
o_steelsheet_5214;o_steelcoil_1;created from
o_formedpart_5140;o_steelsheet_5140;created from
o_formedpart_5141;o_steelsheet_5141;created from
o_steelsheet_5215;o_steelcoil_1;created from
o_formedpart_5144;o_steelsheet_5144;created from
o_steelsheet_5216;o_steelcoil_1;created from
o_steelsheet_5217;o_steelcoil_1;created from
o_formedpart_5146;o_steelsheet_5146;created from
o_formedpart_5145;o_steelsheet_5145;created from
o_steelsheet_5218;o_steelcoil_1;created from
o_steelsheet_5219;o_steelcoil_1;created from
o_formedpart_5148;o_steelsheet_5148;created from
o_formedpart_5147;o_steelsheet_5147;created from
o_steelsheet_5220;o_steelcoil_1;created from
o_formedpart_5149;o_steelsheet_5149;created from
o_steelsheet_5221;o_steelcoil_1;created from
o_formedpart_5151;o_steelsheet_5151;created from
o_formedpart_5150;o_steelsheet_5150;created from
o_steelsheet_5222;o_steelcoil_1;created from
o_steelsheet_5223;o_steelcoil_1;created from
o_steelsheet_5224;o_steelcoil_1;created from
o_formedpart_5153;o_steelsheet_5153;created from
o_steelsheet_5225;o_steelcoil_1;created from
o_formedpart_5155;o_steelsheet_5155;created from
o_steelsheet_5226;o_steelcoil_1;created from
o_formedpart_5154;o_steelsheet_5154;created from
o_steelsheet_5227;o_steelcoil_1;created from
o_formedpart_5152;o_steelsheet_5152;created from
o_steelsheet_5228;o_steelcoil_1;created from
o_formedpart_5157;o_steelsheet_5157;created from
o_steelsheet_5229;o_steelcoil_1;created from
o_steelsheet_5230;o_steelcoil_1;created from
o_formedpart_5156;o_steelsheet_5156;created from
o_formedpart_5158;o_steelsheet_5158;created from
o_steelsheet_5231;o_steelcoil_1;created from
o_formedpart_5160;o_steelsheet_5160;created from
o_steelsheet_5232;o_steelcoil_1;created from
o_formedpart_5159;o_steelsheet_5159;created from
o_steelsheet_5233;o_steelcoil_1;created from
o_formedpart_5161;o_steelsheet_5161;created from
o_steelsheet_5234;o_steelcoil_1;created from
o_formedpart_5164;o_steelsheet_5164;created from
o_steelsheet_5235;o_steelcoil_1;created from
o_formedpart_5163;o_steelsheet_5163;created from
o_steelsheet_5236;o_steelcoil_1;created from
o_formedpart_5162;o_steelsheet_5162;created from
o_steelsheet_5237;o_steelcoil_1;created from
o_formedpart_5168;o_steelsheet_5168;created from
o_steelsheet_5238;o_steelcoil_1;created from
o_formedpart_5166;o_steelsheet_5166;created from
o_formedpart_5165;o_steelsheet_5165;created from
o_steelsheet_5239;o_steelcoil_1;created from
o_formedpart_5167;o_steelsheet_5167;created from
o_steelsheet_5240;o_steelcoil_1;created from
o_steelsheet_5241;o_steelcoil_1;created from
o_formedpart_5169;o_steelsheet_5169;created from
o_formedpart_5172;o_steelsheet_5172;created from
o_formedpart_5170;o_steelsheet_5170;created from
o_steelsheet_5242;o_steelcoil_1;created from
o_steelsheet_5243;o_steelcoil_1;created from
o_formedpart_5173;o_steelsheet_5173;created from
o_steelsheet_5244;o_steelcoil_1;created from
o_steelsheet_5245;o_steelcoil_1;created from
o_formedpart_5171;o_steelsheet_5171;created from
o_formedpart_5174;o_steelsheet_5174;created from
o_steelsheet_5246;o_steelcoil_1;created from
o_steelsheet_5247;o_steelcoil_1;created from
o_formedpart_5177;o_steelsheet_5177;created from
o_steelsheet_5248;o_steelcoil_1;created from
o_formedpart_5175;o_steelsheet_5175;created from
o_steelsheet_5249;o_steelcoil_1;created from
o_formedpart_5178;o_steelsheet_5178;created from
o_femalepart_5021;o_formedpart_5021;created from
o_formedpart_5176;o_steelsheet_5176;created from
o_steelsheet_5250;o_steelcoil_1;created from
o_malepart_5012;o_formedpart_5012;created from
o_formedpart_5180;o_steelsheet_5180;created from
o_femalepart_4984;o_formedpart_4984;created from
o_steelsheet_5251;o_steelcoil_1;created from
o_formedpart_5179;o_steelsheet_5179;created from
o_malepart_4909;o_formedpart_4909;created from
o_steelsheet_5252;o_steelcoil_1;created from
o_femalepart_4828;o_formedpart_4828;created from
o_formedpart_5182;o_steelsheet_5182;created from
o_steelsheet_5253;o_steelcoil_1;created from
o_formedpart_5183;o_steelsheet_5183;created from
o_malepart_4837;o_formedpart_4837;created from
o_steelsheet_5254;o_steelcoil_1;created from
o_femalepart_4975;o_formedpart_4975;created from
o_formedpart_5181;o_steelsheet_5181;created from
o_malepart_4881;o_formedpart_4881;created from
o_steelsheet_5255;o_steelcoil_1;created from
o_femalepart_4918;o_formedpart_4918;created from
o_formedpart_5186;o_steelsheet_5186;created from
o_steelsheet_5256;o_steelcoil_1;created from
o_malepart_4866;o_formedpart_4866;created from
o_steelsheet_5257;o_steelcoil_1;created from
o_formedpart_5184;o_steelsheet_5184;created from
o_femalepart_4885;o_formedpart_4885;created from
o_steelsheet_5258;o_steelcoil_1;created from
o_malepart_4844;o_formedpart_4844;created from
o_formedpart_5185;o_steelsheet_5185;created from
o_femalepart_4982;o_formedpart_4982;created from
o_steelsheet_5259;o_steelcoil_1;created from
o_formedpart_5189;o_steelsheet_5189;created from
o_malepart_4857;o_formedpart_4857;created from
o_formedpart_5187;o_steelsheet_5187;created from
o_steelsheet_5260;o_steelcoil_1;created from
o_femalepart_4947;o_formedpart_4947;created from
o_steelsheet_5261;o_steelcoil_1;created from
o_malepart_4890;o_formedpart_4890;created from
o_hingepack_235;o_hinge_4805;created from
o_hingepack_235;o_hinge_4626;created from
o_hingepack_235;o_hinge_4715;created from
o_hingepack_235;o_hinge_4522;created from
o_hingepack_235;o_hinge_4751;created from
o_hingepack_235;o_hinge_4824;created from
o_hingepack_235;o_hinge_4656;created from
o_hingepack_235;o_hinge_4769;created from
o_hingepack_235;o_hinge_4817;created from
o_hingepack_235;o_hinge_4774;created from
o_formedpart_5190;o_steelsheet_5190;created from
o_formedpart_5188;o_steelsheet_5188;created from
o_steelsheet_5262;o_steelcoil_1;created from
o_femalepart_4834;o_formedpart_4834;created from
o_formedpart_5192;o_steelsheet_5192;created from
o_formedpart_5191;o_steelsheet_5191;created from
o_malepart_4897;o_formedpart_4897;created from
o_steelsheet_5263;o_steelcoil_1;created from
o_femalepart_4963;o_formedpart_4963;created from
o_steelsheet_5264;o_steelcoil_1;created from
o_formedpart_5193;o_steelsheet_5193;created from
o_malepart_4960;o_formedpart_4960;created from
o_steelsheet_5265;o_steelcoil_1;created from
o_formedpart_5195;o_steelsheet_5195;created from
o_femalepart_4996;o_formedpart_4996;created from
o_formedpart_5194;o_steelsheet_5194;created from
o_steelsheet_5266;o_steelcoil_1;created from
o_malepart_4937;o_formedpart_4937;created from
o_femalepart_4926;o_formedpart_4926;created from
o_steelsheet_5267;o_steelcoil_1;created from
o_malepart_4868;o_formedpart_4868;created from
o_steelsheet_5268;o_steelcoil_1;created from
o_formedpart_5197;o_steelsheet_5197;created from
o_femalepart_4893;o_formedpart_4893;created from
o_steelsheet_5269;o_steelcoil_1;created from
o_malepart_4836;o_formedpart_4836;created from
o_femalepart_4873;o_formedpart_4873;created from
o_steelsheet_5270;o_steelcoil_1;created from
o_formedpart_5198;o_steelsheet_5198;created from
o_malepart_5011;o_formedpart_5011;created from
o_steelsheet_5271;o_steelcoil_1;created from
o_formedpart_5199;o_steelsheet_5199;created from
o_femalepart_4949;o_formedpart_4949;created from
o_formedpart_5196;o_steelsheet_5196;created from
o_steelsheet_5272;o_steelcoil_1;created from
o_formedpart_5200;o_steelsheet_5200;created from
o_formedpart_5202;o_steelsheet_5202;created from
o_malepart_4914;o_formedpart_4914;created from
o_steelsheet_5273;o_steelcoil_1;created from
o_femalepart_4886;o_formedpart_4886;created from
o_formedpart_5203;o_steelsheet_5203;created from
o_malepart_4931;o_formedpart_4931;created from
o_steelsheet_5274;o_steelcoil_1;created from
o_formedpart_5201;o_steelsheet_5201;created from
o_formedpart_5204;o_steelsheet_5204;created from
o_femalepart_4916;o_formedpart_4916;created from
o_steelsheet_5275;o_steelcoil_1;created from
o_malepart_4929;o_formedpart_4929;created from
o_steelsheet_5276;o_steelcoil_1;created from
o_femalepart_4979;o_formedpart_4979;created from
o_formedpart_5206;o_steelsheet_5206;created from
o_formedpart_5207;o_steelsheet_5207;created from
o_steelsheet_5277;o_steelcoil_1;created from
o_malepart_4874;o_formedpart_4874;created from
o_femalepart_4912;o_formedpart_4912;created from
o_steelsheet_5278;o_steelcoil_1;created from
o_hingepack_236;o_hinge_4694;created from
o_hingepack_236;o_hinge_4727;created from
o_hingepack_236;o_hinge_4810;created from
o_hingepack_236;o_hinge_4698;created from
o_hingepack_236;o_hinge_4506;created from
o_hingepack_236;o_hinge_4786;created from
o_hingepack_236;o_hinge_4716;created from
o_hingepack_236;o_hinge_4724;created from
o_hingepack_236;o_hinge_4476;created from
o_hingepack_236;o_hinge_4628;created from
o_malepart_4910;o_formedpart_4910;created from
o_steelsheet_5279;o_steelcoil_1;created from
o_formedpart_5209;o_steelsheet_5209;created from
o_femalepart_4993;o_formedpart_4993;created from
o_steelsheet_5280;o_steelcoil_1;created from
o_formedpart_5210;o_steelsheet_5210;created from
o_malepart_4972;o_formedpart_4972;created from
o_formedpart_5205;o_steelsheet_5205;created from
o_steelsheet_5281;o_steelcoil_1;created from
o_femalepart_4865;o_formedpart_4865;created from
o_formedpart_5211;o_steelsheet_5211;created from
o_formedpart_5208;o_steelsheet_5208;created from
o_malepart_4863;o_formedpart_4863;created from
o_steelsheet_5282;o_steelcoil_1;created from
o_formedpart_5212;o_steelsheet_5212;created from
o_femalepart_4845;o_formedpart_4845;created from
o_steelsheet_5283;o_steelcoil_1;created from
o_malepart_4906;o_formedpart_4906;created from
o_steelsheet_5284;o_steelcoil_1;created from
o_femalepart_4895;o_formedpart_4895;created from
o_steelsheet_5285;o_steelcoil_1;created from
o_malepart_4969;o_formedpart_4969;created from
o_femalepart_5015;o_formedpart_5015;created from
o_formedpart_5213;o_steelsheet_5213;created from
o_steelsheet_5286;o_steelcoil_1;created from
o_formedpart_5214;o_steelsheet_5214;created from
o_malepart_4917;o_formedpart_4917;created from
o_formedpart_5217;o_steelsheet_5217;created from
o_steelsheet_5287;o_steelcoil_1;created from
o_femalepart_4922;o_formedpart_4922;created from
o_steelsheet_5288;o_steelcoil_1;created from
o_malepart_4923;o_formedpart_4923;created from
o_hingepack_237;o_hinge_4665;created from
o_hingepack_237;o_hinge_4662;created from
o_hingepack_237;o_hinge_4885;created from
o_hingepack_237;o_hinge_4755;created from
o_hingepack_237;o_hinge_4634;created from
o_hingepack_237;o_hinge_4705;created from
o_hingepack_237;o_hinge_4681;created from
o_hingepack_237;o_hinge_4734;created from
o_hingepack_237;o_hinge_4673;created from
o_hingepack_237;o_hinge_4684;created from
o_steelsheet_5289;o_steelcoil_1;created from
o_femalepart_4847;o_formedpart_4847;created from
o_malepart_4880;o_formedpart_4880;created from
o_formedpart_5218;o_steelsheet_5218;created from
o_steelsheet_5290;o_steelcoil_1;created from
o_formedpart_5215;o_steelsheet_5215;created from
o_formedpart_5216;o_steelsheet_5216;created from
o_femalepart_4988;o_formedpart_4988;created from
o_formedpart_5221;o_steelsheet_5221;created from
o_steelsheet_5291;o_steelcoil_1;created from
o_malepart_4894;o_formedpart_4894;created from
o_steelsheet_5292;o_steelcoil_1;created from
o_femalepart_4825;o_formedpart_4825;created from
o_steelsheet_5293;o_steelcoil_1;created from
o_malepart_5018;o_formedpart_5018;created from
o_femalepart_4934;o_formedpart_4934;created from
o_steelsheet_5294;o_steelcoil_1;created from
o_formedpart_5219;o_steelsheet_5219;created from
o_formedpart_5222;o_steelsheet_5222;created from
o_formedpart_5223;o_steelsheet_5223;created from
o_malepart_4846;o_formedpart_4846;created from
o_formedpart_5220;o_steelsheet_5220;created from
o_steelsheet_5295;o_steelcoil_1;created from
o_femalepart_4877;o_formedpart_4877;created from
o_formedpart_5225;o_steelsheet_5225;created from
o_steelsheet_5296;o_steelcoil_1;created from
o_malepart_4903;o_formedpart_4903;created from
o_formedpart_5224;o_steelsheet_5224;created from
o_femalepart_4955;o_formedpart_4955;created from
o_steelsheet_5297;o_steelcoil_1;created from
o_malepart_4973;o_formedpart_4973;created from
o_formedpart_5226;o_steelsheet_5226;created from
o_steelsheet_5298;o_steelcoil_1;created from
o_femalepart_4945;o_formedpart_4945;created from
o_steelsheet_5299;o_steelcoil_1;created from
o_malepart_4899;o_formedpart_4899;created from
o_formedpart_5229;o_steelsheet_5229;created from
o_formedpart_5228;o_steelsheet_5228;created from
o_steelsheet_5300;o_steelcoil_1;created from
o_femalepart_4884;o_formedpart_4884;created from
o_steelsheet_5301;o_steelcoil_1;created from
o_malepart_4983;o_formedpart_4983;created from
o_formedpart_5231;o_steelsheet_5231;created from
o_femalepart_5002;o_formedpart_5002;created from
o_formedpart_5227;o_steelsheet_5227;created from
o_hingepack_238;o_hinge_4636;created from
o_hingepack_238;o_hinge_4828;created from
o_hingepack_238;o_hinge_4563;created from
o_hingepack_238;o_hinge_4975;created from
